,event-id,visible,timestamp,location-long,location-lat,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
77,1162624,True,1996-08-11 00:00:00,-111.67,51.28,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
78,1162625,True,1996-08-11 15:44:00,-111.598,51.32,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
79,1162626,True,1996-08-14 18:31:00,-111.637,51.328,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
80,1162627,True,1996-08-14 20:12:00,-111.64,51.273,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
81,1162628,True,1996-08-14 21:53:00,-111.652,51.29,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
82,1162629,True,1996-08-15 00:23:00,-111.67,51.272,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
83,1162630,True,1996-08-17 21:21:00,-111.87299999999999,51.256,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
84,1162631,True,1996-08-17 23:19:00,-111.50299999999999,51.192,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
85,1162632,True,1996-08-18 01:01:00,-111.664,51.251000000000005,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
86,1162633,True,1996-08-18 02:40:00,-111.633,51.287,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
87,1162634,True,1996-08-21 03:13:00,-111.595,51.32,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
88,1162635,True,1996-08-24 08:32:00,-111.631,51.292,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
89,1162636,True,1996-08-27 09:41:00,-111.626,51.282,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
90,1162637,True,1996-08-27 11:20:00,-111.65299999999999,51.29,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
91,1162638,True,1996-08-30 09:07:00,-111.64,51.285,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
92,1162639,True,1996-08-30 12:27:00,-111.632,51.148,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
93,1162640,True,1996-08-30 15:28:00,-111.645,51.278,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
94,1162641,True,1996-09-02 12:40:00,-111.84200000000001,51.306000000000004,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
95,1162642,True,1996-09-02 14:24:00,-111.48899999999999,51.276,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
96,1162643,True,1996-09-02 16:01:00,-111.368,51.365,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
97,1162644,True,1996-09-08 19:03:00,-111.33200000000001,51.32,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
98,1162645,True,1996-09-11 20:09:00,-111.682,51.256,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
99,1162646,True,1996-09-11 21:54:00,-111.74700000000001,51.18899999999999,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
100,1162647,True,1996-09-12 00:12:00,-111.645,51.286,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
101,1162648,True,1996-09-12 01:54:00,-111.699,51.336999999999996,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
102,1162649,True,1996-09-14 22:58:00,-111.73100000000001,51.248000000000005,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
103,1162650,True,1996-09-15 00:48:00,-111.62100000000001,51.29600000000001,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
104,1162651,True,1996-09-15 02:28:00,-111.665,51.282,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
105,1162652,True,1996-09-18 08:59:00,-111.635,51.273999999999994,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
106,1162653,True,1996-09-24 13:01:00,-102.09899999999999,47.876000000000005,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
107,1162654,True,1996-09-27 10:48:00,-99.01899999999999,42.131,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
108,1162655,True,1996-09-27 13:39:00,-98.928,42.769,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
109,1162656,True,1996-09-27 15:17:00,-98.35,42.458999999999996,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
110,1162657,True,1996-09-30 14:12:00,-98.292,37.921,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
111,1162658,True,1996-10-03 14:49:00,-100.884,37.177,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
112,1162659,True,1996-10-03 19:27:00,-100.656,36.522,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
113,1162660,True,1996-10-06 18:54:00,-99.773,37.624,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
114,1162661,True,1996-10-06 20:37:00,-99.634,37.23,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
115,1162662,True,1996-10-06 23:23:00,-99.682,37.269,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
116,1162663,True,1996-10-09 21:41:00,-97.684,29.581999999999997,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
117,1162664,True,1996-10-09 23:54:00,-97.58,29.608,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
118,1162665,True,1996-10-10 01:32:00,-97.945,29.598000000000003,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
119,1162666,True,1996-10-13 02:08:00,-98.05799999999999,23.125999999999998,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
120,1162667,True,1996-10-16 00:59:00,-93.43700000000001,15.890999999999998,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
121,1162668,True,1996-10-19 08:34:00,-89.08200000000001,13.964,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
122,1162669,True,1996-10-22 11:17:00,-84.256,10.7,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
123,1162670,True,1996-10-25 13:32:00,-79.407,8.833,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
124,1162671,True,1996-10-28 10:46:00,-75.514,7.443,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
125,1162672,True,1996-10-31 11:25:00,-73.961,1.569,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
126,1162673,True,1996-10-31 17:33:00,-73.88600000000001,1.07,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
127,1162674,True,1996-11-03 18:36:00,-71.132,-5.265,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
128,1162675,True,1996-11-06 18:03:00,-67.07600000000001,-11.061,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
129,1162676,True,1996-11-06 21:50:00,-66.917,-11.808,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
130,1162677,True,1996-11-09 19:08:00,-64.615,-16.972,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
131,1162678,True,1996-11-09 22:21:00,-64.336,-17.14,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
132,1162679,True,1996-11-10 00:02:00,-64.398,-17.075,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
133,1162680,True,1996-11-12 20:16:00,-63.091,-25.875999999999998,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
134,1162681,True,1996-11-12 22:56:00,-63.001000000000005,-25.529,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
135,1162682,True,1996-11-13 00:30:00,-62.873000000000005,-25.545,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
136,1162683,True,1996-11-15 23:26:00,-62.11,-32.066,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
137,1162684,True,1996-11-16 01:09:00,-61.559,-31.732,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
138,1162685,True,1996-11-16 05:21:00,-61.883,-32.126,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
139,1162686,True,1996-11-19 04:47:00,-62.276,-33.313,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
140,1162687,True,1996-11-19 06:32:00,-62.233999999999995,-33.241,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
141,1162688,True,1996-11-25 07:09:00,-63.402,-33.568000000000005,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
142,1162689,True,1996-11-25 10:47:00,-63.675,-33.524,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
143,1162690,True,1996-11-28 09:42:00,-63.803000000000004,-34.602,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
144,1162691,True,1996-11-28 11:23:00,-63.864,-34.648,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
145,1162692,True,1996-12-01 11:56:00,-63.586000000000006,-35.589,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
146,1162693,True,1996-12-01 18:27:00,-63.353,-35.54,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
147,1162694,True,1996-12-04 17:51:00,-62.931000000000004,-35.593,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
148,1162695,True,1996-12-04 19:33:00,-62.986000000000004,-35.580999999999996,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
149,1162696,True,1996-12-10 22:39:00,-63.129,-35.512,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
150,1162697,True,1996-12-11 00:21:00,-63.215,-35.455,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
151,1162698,True,1996-12-13 21:30:00,-63.478,-35.35,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
152,1162699,True,1996-12-13 23:12:00,-63.411,-35.34,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
153,1162700,True,1996-12-17 04:46:00,-63.806999999999995,-35.427,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
154,1162701,True,1996-12-17 06:28:00,-63.79600000000001,-35.437,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
155,1162702,True,1996-12-20 04:14:00,-63.678000000000004,-35.304,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
156,1162703,True,1996-12-20 07:34:00,-63.641000000000005,-35.326,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
157,1162704,True,1996-12-20 10:01:00,-63.67100000000001,-35.328,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
158,1162705,True,1996-12-23 07:03:00,-63.967,-35.354,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
159,1162706,True,1996-12-23 08:58:00,-63.966,-35.37,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
160,1162707,True,1996-12-23 10:37:00,-64.10300000000001,-35.336999999999996,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
161,1162708,True,1996-12-29 16:41:00,-64.05199999999999,-35.162,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
162,1162709,True,1996-12-29 18:24:00,-64.27199999999999,-35.303000000000004,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
163,1162710,True,1997-01-01 17:49:00,-64.189,-33.436,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
164,1162711,True,1997-01-04 18:58:00,-61.788000000000004,-31.899,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
165,1162712,True,1997-01-07 22:26:00,-62.093,-32.007,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
166,1162713,True,1997-01-08 00:09:00,-62.088,-31.995,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
167,1162714,True,1997-01-11 05:16:00,-62.13,-32.019,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
168,1162715,True,1997-01-11 06:57:00,-62.111999999999995,-32.051,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
169,1162716,True,1997-01-14 04:41:00,-62.258,-31.987,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
170,1162717,True,1997-01-14 06:23:00,-62.251000000000005,-31.983,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
171,1162718,True,1997-01-14 09:13:00,-62.132,-31.930999999999997,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
172,1162719,True,1997-01-17 07:32:00,-62.18,-32.037,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
173,1162720,True,1997-01-17 09:48:00,-62.136,-32.07,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
174,1162721,True,1997-01-17 11:25:00,-61.975,-32.02,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
175,1162722,True,1997-01-20 10:23:00,-62.041000000000004,-31.590999999999998,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
176,1162723,True,1997-01-23 18:51:00,-61.838,-31.215999999999998,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
177,1162724,True,1997-01-26 22:12:00,-61.761,-30.903000000000002,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
178,1162725,True,1997-01-29 19:26:00,-61.761,-30.951,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
179,1162726,True,1997-01-29 22:48:00,-61.723,-30.953000000000003,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
180,1162727,True,1997-01-30 00:25:00,-61.753,-30.956999999999997,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
181,1162728,True,1997-02-02 00:57:00,-61.681999999999995,-31.031,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
182,1162729,True,1997-02-02 04:34:00,-61.666000000000004,-30.884,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
183,1162730,True,1997-02-05 04:04:00,-61.983000000000004,-31.316,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
184,1162731,True,1997-02-05 05:44:00,-61.931999999999995,-31.253,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
185,1162732,True,1997-02-05 07:22:00,-62.021,-31.278000000000002,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
186,1162733,True,1997-02-08 05:08:00,-62.059,-31.138,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
187,1162734,True,1997-02-08 06:52:00,-61.996,-31.175,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
188,1162735,True,1997-02-08 08:26:00,-62.001999999999995,-31.215999999999998,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
189,1162736,True,1997-02-08 10:07:00,-62.068000000000005,-31.154,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
190,1162737,True,1997-02-11 06:17:00,-63.536,-31.066999999999997,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
191,1162738,True,1997-02-11 09:03:00,-63.558,-31.059,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
192,1162739,True,1997-02-11 10:41:00,-63.50899999999999,-31.076999999999998,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
193,1162740,True,1997-02-11 12:23:00,-63.321999999999996,-31.049,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
194,1162741,True,1997-02-14 09:32:00,-63.15,-31.36,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
195,1162742,True,1997-02-14 11:14:00,-63.193000000000005,-31.346,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
196,1162743,True,1997-02-17 17:41:00,-63.513999999999996,-31.025,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
197,1162744,True,1997-02-20 18:50:00,-62.122,-31.136999999999997,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
198,1162745,True,1997-02-23 18:15:00,-61.273,-31.671999999999997,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
199,1162746,True,1997-02-23 21:57:00,-61.316,-31.734,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
200,1162747,True,1997-02-23 23:40:00,-61.303000000000004,-31.726,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
201,1162748,True,1997-02-26 22:32:00,-63.788999999999994,-33.076,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
202,1162749,True,1997-02-27 00:11:00,-63.8,-33.080999999999996,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
203,1162750,True,1997-03-01 23:08:00,-63.828,-35.233000000000004,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
204,1162751,True,1997-03-02 00:43:00,-63.953,-35.247,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
205,1162752,True,1997-03-02 04:36:00,-64.059,-35.195,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
206,1162753,True,1997-03-05 01:19:00,-64.028,-35.155,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
207,1162754,True,1997-03-05 05:41:00,-64.042,-35.14,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
208,1162755,True,1997-03-05 07:25:00,-63.979,-35.15,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
209,1162756,True,1997-03-08 06:46:00,-63.766000000000005,-35.043,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
210,1162757,True,1997-03-08 08:14:00,-63.786,-35.058,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
211,1162758,True,1997-03-08 09:55:00,-63.775,-35.039,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
212,1162759,True,1997-03-11 06:16:00,-63.986999999999995,-34.242,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
213,1162760,True,1997-03-11 08:52:00,-64.025,-34.243,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
214,1162761,True,1997-03-11 10:30:00,-64.116,-34.213,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
215,1162762,True,1997-03-11 12:08:00,-63.888999999999996,-34.3,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
216,1162763,True,1997-03-14 09:24:00,-63.766000000000005,-33.609,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
217,1162764,True,1997-03-14 11:02:00,-63.758,-33.599000000000004,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
218,1162765,True,1997-03-17 11:34:00,-63.928999999999995,-34.029,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
219,1162766,True,1997-03-20 18:43:00,-63.942,-33.486999999999995,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
220,1162767,True,1997-03-27 00:01:00,-62.854,-19.998,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
221,1162768,True,1997-03-29 23:02:00,-67.434,-12.011,argos-doppler-shift,Buteo swainsoni,#204653,SW10,Swainson's Hawks
222,1163802,True,1996-09-21 00:00:00,-109.78,32.06,argos-doppler-shift,Buteo swainsoni,#204655,SW11,Swainson's Hawks
223,1163803,True,1996-09-23 02:49:00,-109.795,32.052,argos-doppler-shift,Buteo swainsoni,#204655,SW11,Swainson's Hawks
224,1163804,True,1996-09-24 14:47:00,-109.781,32.054,argos-doppler-shift,Buteo swainsoni,#204655,SW11,Swainson's Hawks
225,1163805,True,1996-09-24 21:05:00,-109.838,32.037,argos-doppler-shift,Buteo swainsoni,#204655,SW11,Swainson's Hawks
226,1163806,True,1996-09-26 01:40:00,-109.91,32.025,argos-doppler-shift,Buteo swainsoni,#204655,SW11,Swainson's Hawks
227,1163807,True,1996-09-26 03:24:00,-109.762,32.015,argos-doppler-shift,Buteo swainsoni,#204655,SW11,Swainson's Hawks
228,1163808,True,1996-09-27 13:41:00,-109.76899999999999,32.033,argos-doppler-shift,Buteo swainsoni,#204655,SW11,Swainson's Hawks
229,1163809,True,1996-09-27 15:20:00,-109.795,32.034,argos-doppler-shift,Buteo swainsoni,#204655,SW11,Swainson's Hawks
230,1163810,True,1996-09-29 00:40:00,-109.792,32.021,argos-doppler-shift,Buteo swainsoni,#204655,SW11,Swainson's Hawks
231,1163811,True,1996-09-29 02:16:00,-109.522,31.976,argos-doppler-shift,Buteo swainsoni,#204655,SW11,Swainson's Hawks
232,1163812,True,1996-10-03 14:50:00,-109.62200000000001,32.062,argos-doppler-shift,Buteo swainsoni,#204655,SW11,Swainson's Hawks
233,1163813,True,1996-10-05 00:06:00,-109.57,32.064,argos-doppler-shift,Buteo swainsoni,#204655,SW11,Swainson's Hawks
234,1163814,True,1996-10-06 09:13:00,-109.67200000000001,32.042,argos-doppler-shift,Buteo swainsoni,#204655,SW11,Swainson's Hawks
235,1163815,True,1996-10-06 10:53:00,-109.65700000000001,31.918000000000003,argos-doppler-shift,Buteo swainsoni,#204655,SW11,Swainson's Hawks
236,1163816,True,1996-10-06 13:42:00,-109.78299999999999,32.037,argos-doppler-shift,Buteo swainsoni,#204655,SW11,Swainson's Hawks
237,1163817,True,1996-10-06 15:26:00,-109.775,32.044000000000004,argos-doppler-shift,Buteo swainsoni,#204655,SW11,Swainson's Hawks
238,1163818,True,1996-10-07 20:22:00,-109.40899999999999,31.344,argos-doppler-shift,Buteo swainsoni,#204655,SW11,Swainson's Hawks
239,1163819,True,1996-10-08 00:40:00,-109.48899999999999,31.434,argos-doppler-shift,Buteo swainsoni,#204655,SW11,Swainson's Hawks
240,1163820,True,1996-10-08 02:19:00,-109.51100000000001,31.421999999999997,argos-doppler-shift,Buteo swainsoni,#204655,SW11,Swainson's Hawks
241,1163821,True,1996-10-09 08:44:00,-108.51100000000001,31.035999999999998,argos-doppler-shift,Buteo swainsoni,#204655,SW11,Swainson's Hawks
242,1163822,True,1996-10-09 10:19:00,-108.454,31.03,argos-doppler-shift,Buteo swainsoni,#204655,SW11,Swainson's Hawks
243,1163823,True,1996-10-10 19:48:00,-107.2,30.229,argos-doppler-shift,Buteo swainsoni,#204655,SW11,Swainson's Hawks
244,1163824,True,1996-10-10 23:37:00,-106.821,30.588,argos-doppler-shift,Buteo swainsoni,#204655,SW11,Swainson's Hawks
245,1163825,True,1996-10-11 01:12:00,-107.7,30.239,argos-doppler-shift,Buteo swainsoni,#204655,SW11,Swainson's Hawks
246,1163826,True,1996-10-12 09:47:00,-107.756,30.116999999999997,argos-doppler-shift,Buteo swainsoni,#204655,SW11,Swainson's Hawks
247,1163827,True,1996-10-13 20:56:00,-107.74600000000001,30.061999999999998,argos-doppler-shift,Buteo swainsoni,#204655,SW11,Swainson's Hawks
248,1163828,True,1996-10-14 00:09:00,-107.825,30.156,argos-doppler-shift,Buteo swainsoni,#204655,SW11,Swainson's Hawks
249,1163829,True,1996-10-15 10:53:00,-108.505,29.022,argos-doppler-shift,Buteo swainsoni,#204655,SW11,Swainson's Hawks
250,1163830,True,1996-10-16 20:26:00,-106.41799999999999,28.963,argos-doppler-shift,Buteo swainsoni,#204655,SW11,Swainson's Hawks
251,1163831,True,1996-10-16 22:05:00,-106.477,29.058000000000003,argos-doppler-shift,Buteo swainsoni,#204655,SW11,Swainson's Hawks
252,1163832,True,1996-10-18 08:43:00,-106.212,27.953000000000003,argos-doppler-shift,Buteo swainsoni,#204655,SW11,Swainson's Hawks
253,1163833,True,1996-10-18 10:25:00,-106.241,27.964000000000002,argos-doppler-shift,Buteo swainsoni,#204655,SW11,Swainson's Hawks
254,1163834,True,1996-10-19 14:05:00,-105.935,27.203000000000003,argos-doppler-shift,Buteo swainsoni,#204655,SW11,Swainson's Hawks
255,1163835,True,1996-10-19 15:41:00,-105.53399999999999,27.037,argos-doppler-shift,Buteo swainsoni,#204655,SW11,Swainson's Hawks
256,1163836,True,1996-10-19 21:31:00,-104.686,26.303,argos-doppler-shift,Buteo swainsoni,#204655,SW11,Swainson's Hawks
257,1163837,True,1996-10-21 08:08:00,-99.625,25.075,argos-doppler-shift,Buteo swainsoni,#204655,SW11,Swainson's Hawks
258,1163838,True,1996-10-22 12:55:00,-98.95100000000001,23.508000000000003,argos-doppler-shift,Buteo swainsoni,#204655,SW11,Swainson's Hawks
259,1163839,True,1996-10-22 14:35:00,-98.904,22.604,argos-doppler-shift,Buteo swainsoni,#204655,SW11,Swainson's Hawks
260,1163840,True,1996-10-24 01:26:00,-97.256,20.304000000000002,argos-doppler-shift,Buteo swainsoni,#204655,SW11,Swainson's Hawks
261,1163841,True,1996-10-25 13:33:00,-96.09299999999999,18.698,argos-doppler-shift,Buteo swainsoni,#204655,SW11,Swainson's Hawks
262,1163842,True,1996-10-25 15:12:00,-96.104,18.894000000000002,argos-doppler-shift,Buteo swainsoni,#204655,SW11,Swainson's Hawks
263,1163843,True,1996-10-27 01:57:00,-93.61,15.979000000000001,argos-doppler-shift,Buteo swainsoni,#204655,SW11,Swainson's Hawks
264,1163844,True,1996-10-28 12:26:00,-91.221,14.210999999999999,argos-doppler-shift,Buteo swainsoni,#204655,SW11,Swainson's Hawks
265,1163845,True,1996-10-28 14:10:00,-91.20200000000001,14.334000000000001,argos-doppler-shift,Buteo swainsoni,#204655,SW11,Swainson's Hawks
266,1163846,True,1996-10-29 21:19:00,-87.294,13.735,argos-doppler-shift,Buteo swainsoni,#204655,SW11,Swainson's Hawks
267,1163847,True,1996-10-30 00:51:00,-87.59100000000001,13.572000000000001,argos-doppler-shift,Buteo swainsoni,#204655,SW11,Swainson's Hawks
268,1163848,True,1996-11-01 19:03:00,-84.04799999999999,10.179,argos-doppler-shift,Buteo swainsoni,#204655,SW11,Swainson's Hawks
269,1163849,True,1996-11-01 20:43:00,-84.22399999999999,10.588,argos-doppler-shift,Buteo swainsoni,#204655,SW11,Swainson's Hawks
270,1163850,True,1996-11-01 23:42:00,-83.441,10.212,argos-doppler-shift,Buteo swainsoni,#204655,SW11,Swainson's Hawks
271,1163851,True,1996-11-02 01:27:00,-83.04299999999999,11.152999999999999,argos-doppler-shift,Buteo swainsoni,#204655,SW11,Swainson's Hawks
272,1163852,True,1996-11-03 11:56:00,-81.288,8.625,argos-doppler-shift,Buteo swainsoni,#204655,SW11,Swainson's Hawks
